cluster,pcis_rank,road_name,highway_type,lat_center,lon_center,violation_count,unique_vehicles,peak_ratio,dominant_hour,dominant_day,dominant_type,road_capacity_factor,violation_freq,speed_degradation,peak_hour_weight,PCIS,PCIS_score,severity_tier,spread_m
627,384,D Souza Marg,secondary,12.967143786956523,77.6004511173913,23,22,0.0869565217391304,0,Friday,['NO PARKING'],0.7,0.18595781259619928,0.3668,1.087,0.0519,6.95,LOW,40.8701072244964
361,385,Magrath Road,residential,12.97029270917589,77.61018260519761,28,27,0.0,1,Wednesday,['NO PARKING'],0.35,0.20839225808551523,0.7062,1.0,0.051508,6.9,LOW,17.66040797475783
488,386,NH 948,primary,12.874173978947368,77.54073692631579,19,18,0.2105263157894736,3,Monday,['NO PARKING'],0.73,0.16434377852747215,0.3534,1.2105,0.051322,6.87,LOW,44.17253695933376
747,387,Puttanna Chetty Road,secondary,12.95717607,77.56891534,10,10,0.0,4,Tuesday,['NO PARKING'],0.64,0.09347081359068925,0.856,1.0,0.051207,6.86,LOW,10.0
691,388,9th Cross Road,secondary,12.910619099999998,77.58514204090909,22,22,0.0,3,Friday,['WRONG PARKING'],0.7,0.18091241383932422,0.4033,1.0,0.051073,6.84,LOW,33.54076212550313
833,388,MBT Road,tertiary,13.054555466666663,77.76255483333334,12,12,0.0,5,Monday,['NO PARKING'],0.55,0.11327490445477856,0.82,1.0,0.051087,6.84,LOW,11.194786539338262
243,390,3rd Main Road,primary,12.966111178571428,77.54843379285714,14,12,0.1428571428571428,22,Tuesday,['NO PARKING'],0.82,0.13023936309643305,0.4182,1.1429,0.051044,6.83,LOW,31.28239071367072
419,391,3rd Main Road,primary,12.93497499375,77.69711194375,16,16,0.125,0,Saturday,['WRONG PARKING'],0.85,0.14507732566941692,0.365,1.125,0.050637,6.78,LOW,63.53133013031424
392,392,FCI Main Road,primary,12.9834835,77.76803184166667,12,12,0.25,22,Sunday,['NO PARKING'],0.85,0.11327490445477856,0.4176,1.25,0.05026,6.73,LOW,31.219019478522256
602,393,Jk Tyre and Industry,primary,12.95821534,77.55411031,10,10,0.7,20,Friday,"['NO PARKING', 'WRONG PARKING']",0.85,0.09347081359068925,0.3714,1.7,0.050163,6.72,LOW,44.78043145429153
798,394,14th Main Road,primary,13.037045183333332,77.62346401666666,12,12,0.25,22,Monday,['NO PARKING'],0.85,0.11327490445477856,0.4162,1.25,0.050092,6.71,LOW,31.519370515158023
738,395,Hosur Road,primary,12.8967868625,77.63553085,8,8,0.0,0,Thursday,['WRONG PARKING'],0.85,0.06968150790142413,0.8445,1.0,0.050019,6.7,LOW,10.0
166,395,Whitefield Main Road,primary,13.006965570588235,77.75737102941176,17,17,0.0,5,Sunday,['WRONG PARKING'],0.85,0.15185339716516016,0.3879,1.0,0.050068,6.7,LOW,47.32693983260988
348,397,Whitefield Main Road,primary,12.96963057026348,77.74991696460042,12,12,0.1666666666666666,5,Sunday,['NO PARKING'],0.85,0.11327490445477856,0.4448,1.1667,0.049966,6.69,LOW,26.87431503420048
630,398,Mumbai Bengaluru Highway,residential,13.030040621052631,77.53819822105262,38,35,0.9473684210526316,19,Sunday,['WRONG PARKING'],0.35,0.24351426755121156,0.2991,1.9474,0.049644,6.65,LOW,38.80444222949083
727,399,Palace Road,secondary,12.999328741666666,77.5837883,12,12,0.1666666666666666,3,Thursday,['WRONG PARKING'],0.7,0.11327490445477856,0.5314,1.1667,0.04916,6.58,LOW,17.34956208934198
22,400,Mahatma Gandhi Road,residential,12.973412469940229,77.618063937367,1168,1022,0.1395547945205479,23,Wednesday,['NO PARKING'],0.35,0.6466213709652303,0.1903,1.1396,0.049081,6.57,LOW,382.812047584548
608,401,Hosur Road,primary,12.90255788181818,77.6318893909091,11,8,0.2727272727272727,22,Tuesday,['WRONG PARKING'],0.85,0.10378592333246321,0.4346,1.2727,0.048795,6.53,LOW,27.0779194621492
363,401,27th Cross Road,secondary,12.903529433333333,77.64206495555555,9,9,0.0,4,Saturday,['WRONG PARKING'],0.7,0.0821718892637361,0.8475,1.0,0.048748,6.53,LOW,10.0
859,403,6th Cross Road,secondary,13.0265534625,77.589032275,16,16,0.0,1,Saturday,['WRONG PARKING'],0.7,0.14507732566941692,0.4781,1.0,0.048553,6.5,LOW,22.570988803348303
697,404,Outer Ring Road,trunk,13.047220630000002,77.57378386,10,10,0.7,21,Wednesday,['WRONG PARKING'],0.83,0.09347081359068925,0.3639,1.7,0.047994,6.43,LOW,44.491954381347774
566,405,38th Cross Road,secondary,12.921824457142858,77.58579261428572,14,14,0.2857142857142857,23,Saturday,['WRONG PARKING'],0.73,0.13023936309643305,0.3924,1.2857,0.047966,6.42,LOW,29.648798180027114
518,406,Shri Ramalingeshwara Cave Temple Road,tertiary,12.87613683888889,77.59665833888889,18,18,0.0,3,Saturday,['WRONG PARKING'],0.55,0.15826301094362202,0.5488,1.0,0.04777,6.4,LOW,18.580085988711588
604,406,5th Main Road,secondary,13.021079940000002,77.52845075,10,10,0.3,4,Monday,['WRONG PARKING'],0.76,0.09347081359068925,0.5178,1.3,0.047818,6.4,LOW,17.174109853274558
728,406,5th Main Road,primary,12.908753493116318,77.63252671699999,10,9,0.5,20,Monday,['NO PARKING'],0.85,0.09347081359068925,0.4009,1.5,0.047777,6.4,LOW,32.17391162315722
722,409,Nagawara Main Road,primary,13.031453077777776,77.62146888888888,9,9,0.4444444444444444,1,Thursday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.85,0.0821718892637361,0.4715,1.4444,0.047568,6.37,LOW,20.780405297814184
891,409,1st Main Road,primary,12.975745614285714,77.54662805714285,7,7,0.2857142857142857,2,Tuesday,['WRONG PARKING'],0.85,0.055718449499766204,0.7814,1.2857,0.047581,6.37,LOW,10.0
892,411,1st Main Road,primary,12.9599665,77.53209416363636,11,11,0.0909090909090909,0,Wednesday,['WRONG PARKING'],0.85,0.10378592333246321,0.4933,1.0909,0.047474,6.36,LOW,21.27209587829164
82,411,Rhenius Street,tertiary,12.963115304,77.601300216,25,25,0.36,1,Friday,['NO PARKING'],0.55,0.19544679371851464,0.3249,1.36,0.047498,6.36,LOW,38.76376328845713
641,413,Outer Ring Road,trunk,12.9231118125,77.6710546125,8,8,0.125,23,Friday,['NO PARKING'],0.95,0.06968150790142413,0.6355,1.125,0.047327,6.34,LOW,14.0508198730036
433,413,Hosapalya Main Road,primary,12.906655075000002,77.63668559166666,12,12,0.25,5,Saturday,['WRONG PARKING'],0.85,0.11327490445477856,0.3938,1.25,0.047396,6.34,LOW,37.52388229506699
196,415,Konanakunte Main Road,primary,12.875839788235297,77.5440028,17,17,0.1176470588235294,5,Sunday,['NO PARKING'],0.79,0.15185339716516016,0.3522,1.1176,0.04722,6.32,LOW,54.40999004344567
840,416,Gear School Road,secondary,12.91546555,77.69865665,10,10,0.5,3,Saturday,['WRONG PARKING'],0.7,0.09347081359068925,0.4779,1.5,0.046903,6.28,LOW,17.84849434846676
412,417,Outer Ring Road,trunk,12.921910294444444,77.66846458333333,18,18,0.0,23,Friday,['NO PARKING'],0.83,0.15826301094362202,0.3568,1.0,0.046869,6.27,LOW,67.67177831547367
673,418,Hosur Road,primary,12.9368675,77.61084791818182,11,11,0.0,6,Monday,['NO PARKING'],0.85,0.10378592333246321,0.5283,1.0,0.046606,6.24,LOW,19.19222408527211
376,419,CDP Road,tertiary,12.931223341333332,77.69518781066667,75,75,0.0266666666666666,5,Thursday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.55,0.32260678947109417,0.2556,1.0267,0.046563,6.23,LOW,115.2039821912266
308,420,Kengal Hanumanthaiah Road,tertiary,12.954407736507935,77.5911606968254,63,60,0.0793650793650793,23,Saturday,['NO PARKING'],0.55,0.3022341172909744,0.259,1.0794,0.046472,6.22,LOW,100.96588179976794
329,421,Bettadasanapura Main Road,residential,12.840941567741936,77.65004196451613,31,31,0.3548387096774194,0,Saturday,['WRONG PARKING'],0.55,0.22006222802723838,0.2828,1.3548,0.046373,6.21,LOW,55.78140565951725
5,422,Padmabhushan Dr MC Modi Road,residential,12.998479578098411,77.54195247677985,379,337,0.1055408970976253,3,Tuesday,['WRONG PARKING'],0.35,0.5134040077625361,0.2315,1.1055,0.045987,6.16,LOW,161.64308048483153
415,423,2nd Main Road,trunk,12.956592414285714,77.6415088,14,14,0.0,22,Monday,['NO PARKING'],0.91,0.13023936309643305,0.3872,1.0,0.04589,6.14,LOW,61.76908653042719
586,424,West Park Road,tertiary,12.987456176470587,77.57851557058824,17,15,0.0,5,Monday,['NO PARKING'],0.55,0.15185339716516016,0.5465,1.0,0.045643,6.11,LOW,18.120270761953144
50,425,4th Cross Road,tertiary,12.961129931034485,77.5837893448276,29,29,0.2068965517241379,0,Friday,['NO PARKING'],0.58,0.21241125236016914,0.3065,1.2069,0.045573,6.1,LOW,49.5374083068284
743,425,27th Main Road,secondary,12.909359045454543,77.65192097272728,11,11,0.8181818181818182,7,Monday,['WRONG PARKING'],0.66,0.10378592333246321,0.3658,1.8182,0.045558,6.1,LOW,26.10137961697124
858,427,Amruthahalli Main Road,primary,13.06685445,77.59427785,10,9,0.0,0,Sunday,['NO PARKING'],0.85,0.09347081359068925,0.5717,1.0,0.045422,6.08,LOW,16.497044491505385
732,428,Hesaraghatta Main Road,primary,13.0599030875,77.5069184125,8,8,0.25,5,Wednesday,['NO PARKING'],0.85,0.06968150790142413,0.609,1.25,0.045088,6.04,LOW,13.69520099417466
698,428,Amruth Nagar Main Road,primary,12.88696885,77.5653281125,8,8,0.0,0,Saturday,['WRONG PARKING'],0.85,0.06968150790142413,0.7617,1.0,0.045115,6.04,LOW,10.937131145180324
571,430,13th Main Road,primary,12.914057723076922,77.63820486153847,13,13,0.0769230769230769,5,Wednesday,['NO PARKING'],0.85,0.12206032875161596,0.4025,1.0769,0.044971,6.02,LOW,36.21275571907225
482,431,Embassy Tech Square Main Road,primary,12.935379363636365,77.69340327272727,11,11,0.0,22,Tuesday,['NO PARKING'],0.85,0.10378592333246321,0.5076,1.0,0.044779,5.99,LOW,20.34502183337293
897,432,Dr Rajkumar Puniya Bhoomi Road,secondary,12.94743575,77.52419285,16,16,0.375,6,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.7,0.14507732566941692,0.3198,1.375,0.044656,5.98,LOW,50.31869143431084
397,433,Mumbai Bengaluru Highway,tertiary,13.0490781125,77.49688959583334,24,23,0.25,5,Wednesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.55,0.190797218291442,0.3399,1.25,0.044586,5.97,LOW,35.52474475089123
305,434,Konanakunte Main Road,primary,12.897305066666668,77.57118057777777,9,9,0.3333333333333333,4,Tuesday,['NO PARKING'],0.85,0.0821718892637361,0.4771,1.3333,0.04443,5.95,LOW,20.345159824220225
342,435,Konanakunte Main Road,primary,12.8698677,77.537266225,12,12,0.0,6,Sunday,['WRONG PARKING'],0.85,0.11327490445477856,0.4597,1.0,0.044262,5.93,LOW,25.14058383796432
837,436,Amruth Nagar Main Road,primary,12.872457818181818,77.56652720000001,11,11,0.2727272727272727,5,Tuesday,['WRONG PARKING'],0.79,0.10378592333246321,0.4215,1.2727,0.043983,5.89,LOW,25.63517199046257
730,436,4th Main Road,primary,12.95774445,77.5597529,8,8,1.0,19,Wednesday,['WRONG PARKING'],0.85,0.06968150790142413,0.3717,2.0,0.044031,5.89,LOW,39.89172424359739
575,438,5th Cross Road,secondary,12.99779390952381,77.55900355714286,21,21,0.1904761904761904,2,Wednesday,['NO PARKING'],0.7,0.17564270285442532,0.2986,1.1905,0.043707,5.85,LOW,84.33245074013709
401,439,Hosur Road,primary,12.922875938461535,77.61910816923077,13,13,0.0,4,Monday,['NO PARKING'],0.85,0.12206032875161596,0.4207,1.0,0.043648,5.84,LOW,31.87138805012196
67,440,80 Feet Road,residential,12.987860847220224,77.5374941879784,247,234,0.2024291497975708,5,Wednesday,['WRONG PARKING'],0.35,0.46281412010768636,0.2237,1.2024,0.04357,5.83,LOW,136.42267566961962
831,441,Hebbal Flyover,secondary,13.043544957097726,77.59048087763983,8,6,0.75,20,Tuesday,['WRONG PARKING'],0.7,0.06968150790142413,0.509,1.75,0.043448,5.82,LOW,14.843799660064713
173,442,Arumugam Mudaliar Road,residential,12.958037909859154,77.58167163521126,71,69,0.2112676056338028,0,Friday,['WRONG PARKING'],0.42,0.3161971756926323,0.2666,1.2113,0.042886,5.74,LOW,67.39606608495188
576,443,50th Cross Road,secondary,12.987551785,77.551797935,20,19,0.25,23,Tuesday,['WRONG PARKING'],0.67,0.17012780258431293,0.2997,1.25,0.042702,5.72,LOW,63.112945216660016
235,444,Old Kanakapura Road,tertiary,12.938343464459026,77.57692354546101,63,53,0.0,1,Monday,['WRONG PARKING'],0.55,0.3022341172909744,0.2566,1.0,0.042654,5.71,LOW,104.21234964317544
737,445,Maruti Mandir Road,residential,13.085203484210528,77.48646901578948,19,19,0.0,23,Tuesday,['WRONG PARKING'],0.35,0.16434377852747215,0.74,1.0,0.042565,5.7,LOW,10.0
893,446,Unnamed Road,tertiary,13.18406522,77.68950568,10,10,0.0,23,Monday,['WRONG PARKING'],0.55,0.09347081359068925,0.82,1.0,0.042155,5.64,LOW,10.0
398,447,Bouvillon Road,residential,13.00061948095238,77.61492857142858,21,20,0.2857142857142857,5,Saturday,['NO PARKING'],0.35,0.17564270285442532,0.532,1.2857,0.042048,5.63,LOW,18.378630966662307
486,448,Madhavaraya Mudaliar Road,tertiary,12.999948611111112,77.61917774444444,18,18,0.8333333333333334,9,Saturday,['WRONG PARKING'],0.55,0.15826301094362202,0.2611,1.8333,0.041666,5.58,LOW,52.53828728896633
592,449,Cleveland Road,secondary,12.99236720869565,77.61186339130435,23,19,0.0,23,Sunday,['NO PARKING'],0.7,0.18595781259619928,0.3194,1.0,0.041576,5.57,LOW,60.65882061760237
410,450,Hebbal Flyover,tertiary,13.040550985714289,77.58976768571428,21,20,0.238095238095238,23,Sunday,['WRONG PARKING'],0.55,0.17564270285442532,0.3474,1.2381,0.041551,5.56,LOW,32.23485133015856
296,451,Horamavu Main Road,primary,13.02029975,77.65655934,10,10,0.4,21,Friday,['NO PARKING'],0.85,0.09347081359068925,0.373,1.4,0.041489,5.55,LOW,43.70624509005142
438,452,4th A Cross Road,secondary,12.933375492307691,77.61531974615384,13,13,0.1538461538461538,5,Tuesday,['NO PARKING'],0.7,0.12206032875161596,0.4197,1.1538,0.041375,5.54,LOW,24.22227165607357
779,453,Hosur Road,primary,12.828368314285711,77.68205397142857,7,7,0.8571428571428571,21,Wednesday,"['PARKING IN A MAIN ROAD', 'NO PARKING', 'WRONG PARKING']",0.85,0.055718449499766204,0.4692,1.8571,0.041268,5.52,LOW,18.481386825086137
540,454,Westend Avenue,residential,12.875990993103448,77.61671797931034,29,29,0.4137931034482758,7,Sunday,['NO PARKING'],0.35,0.21241125236016914,0.3913,1.4138,0.041129,5.51,LOW,26.9732930473738
629,454,Kasturba Road,residential,12.972286470833334,77.59390184166666,24,22,0.8333333333333334,20,Saturday,['NO PARKING'],0.35,0.190797218291442,0.3365,1.8333,0.041196,5.51,LOW,27.75269907918286
559,456,1st Cross Road,secondary,12.998356792857145,77.67168571428572,14,14,0.2142857142857142,2,Sunday,['NO PARKING'],0.75,0.13023936309643305,0.3452,1.2143,0.040945,5.48,LOW,44.18101481503537
297,457,Laggere Service Road,service,13.007545301829268,77.52686952743902,164,139,0.2865853658536585,5,Wednesday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.37,0.4145073949785642,0.2064,1.2866,0.040727,5.45,LOW,133.07839270007628
585,458,Dr Ambedkar Road,residential,12.976912678571429,77.58902613392857,56,54,0.2321428571428571,5,Sunday,['NO PARKING'],0.35,0.2885023740400551,0.3265,1.2321,0.040621,5.44,LOW,43.51061520662879
148,459,Hosa Road,tertiary,12.870586325714283,77.65617982571429,35,34,0.3714285714285714,5,Monday,['NO PARKING'],0.54,0.23402528642889625,0.2341,1.3714,0.040572,5.43,LOW,110.34003177916291
535,460,Whitefield Main Road,primary,12.96803036630932,77.7497630553793,12,12,0.0833333333333333,1,Saturday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.85,0.11327490445477856,0.3846,1.0833,0.040115,5.37,LOW,41.19603314978381
882,460,Bellary Road,primary,13.038000408333334,77.5895566,12,12,0.0833333333333333,2,Wednesday,['NO PARKING'],0.85,0.11327490445477856,0.3845,1.0833,0.040105,5.37,LOW,41.22471625194469
521,462,Cline Road,tertiary,13.000584722222222,77.62178509444443,18,18,0.0,2,Wednesday,['NO PARKING'],0.55,0.15826301094362202,0.458,1.0,0.039866,5.34,LOW,21.83709971842508
393,463,Vidyaranyapura Main Road,primary,13.0809014,77.55956789999999,9,9,0.4444444444444444,4,Friday,['WRONG PARKING'],0.85,0.0821718892637361,0.3945,1.4444,0.039799,5.33,LOW,32.28140169622716
907,464,Nallurahalli Road,tertiary,12.961452673913042,77.73273667826086,23,23,0.5652173913043478,8,Monday,['NO PARKING'],0.55,0.18595781259619928,0.2471,1.5652,0.039557,5.3,LOW,73.14760733192645
408,465,Mahatma Gandhi Road,secondary,12.97436536875,77.61081195,16,16,0.0,23,Sunday,['NO PARKING'],0.7,0.14507732566941692,0.3884,1.0,0.039444,5.28,LOW,30.51231638005055
599,466,Old Madras Road,primary,12.99113710851526,77.65704674186622,8,8,0.625,20,Wednesday,['WRONG PARKING'],0.85,0.06968150790142413,0.4088,1.625,0.039346,5.27,LOW,27.07046940051761
524,467,Canara Union Road,secondary,13.00626802,77.56475116,15,15,0.2666666666666666,23,Wednesday,['WRONG PARKING'],0.7,0.1378903387635023,0.321,1.2667,0.039247,5.25,LOW,48.00186699234082
259,468,Cubbon Pet Main Road,primary,12.967181375,77.58675558333333,12,9,0.0,2,Sunday,['WRONG PARKING'],0.85,0.11327490445477856,0.406,1.0,0.039091,5.23,LOW,33.85550915995756
682,469,Railway Line Road,residential,12.991585602884614,77.65230233269232,104,96,0.0,1,Thursday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.35,0.36092502087575484,0.3089,1.0,0.039021,5.22,LOW,62.31597180986672
506,470,5th Cross Road,secondary,12.99862037,77.55543294,20,20,0.0,0,Thursday,['WRONG PARKING'],0.7,0.17012780258431293,0.3233,1.0,0.038502,5.15,LOW,53.96820979274479
260,471,Domlur Inner Ring Road,trunk,12.954527645454544,77.64121267272728,11,11,0.0909090909090909,0,Wednesday,['NO PARKING'],0.87,0.10378592333246321,0.3896,1.0909,0.038376,5.14,LOW,40.804297957788826
101,471,Field Marshal KM Cariappa Road,tertiary,12.96903869019608,77.60199451960784,51,49,0.0784313725490196,0,Thursday,['NO PARKING'],0.51,0.27761868298225073,0.2513,1.0784,0.03837,5.14,LOW,82.45106352057438
695,471,11th Main Road,primary,12.924413666666666,77.58593675833333,12,11,0.0,2,Sunday,['NO PARKING'],0.85,0.11327490445477856,0.3989,1.0,0.038408,5.14,LOW,35.85276718726343
384,474,Watch Factory Road,tertiary,13.033555805,77.534127195,20,18,0.5,21,Thursday,['WRONG PARKING'],0.55,0.17012780258431293,0.2716,1.5,0.038121,5.1,LOW,49.4360209270596
378,475,Chinmaya Mission Hospital Road,residential,12.978318261860464,77.64014598790698,215,198,0.2,1,Friday,['NO PARKING'],0.35,0.44643653878906536,0.2029,1.2,0.038044,5.09,LOW,146.80428386955268
33,476,Begur Main Road,primary,12.902908563636364,77.62739711818182,11,10,0.0,5,Friday,['NO PARKING'],0.85,0.10378592333246321,0.4289,1.0,0.037837,5.07,LOW,27.92672649701013
323,477,J Lingaiah Road,residential,12.998296583333332,77.58176956111112,36,33,0.25,5,Wednesday,['NO PARKING'],0.35,0.23727340679361728,0.3633,1.25,0.037713,5.05,LOW,31.885758371708
281,477,Dr Rajgopal Road,primary,13.0371098875,77.5745952125,16,16,0.0,23,Wednesday,['WRONG PARKING'],0.65,0.14507732566941692,0.4003,1.0,0.037748,5.05,LOW,26.814673455787126
9,479,Millers Road,residential,12.988969675146118,77.59233582267048,160,154,0.08125,0,Saturday,['NO PARKING'],0.35,0.41159807161864603,0.2414,1.0812,0.0376,5.03,LOW,99.74586920281148
252,480,Pattandur Agrahara Road,tertiary,12.986405314814816,77.73356517777778,27,27,0.0,22,Thursday,['NO PARKING'],0.55,0.204232218015352,0.3331,1.0,0.037416,5.01,LOW,38.79926854609206
44,481,Dr MH Ambarish Road,residential,12.983765036779277,77.57810147083194,263,260,0.1787072243346007,4,Friday,['NO PARKING'],0.35,0.47022584447833043,0.1912,1.1787,0.037091,4.97,LOW,179.89814934296612
339,481,TVS Cross Road,secondary,13.027906757142857,77.51817662142857,14,14,0.0,5,Monday,['WRONG PARKING'],0.7,0.13023936309643305,0.4074,1.0,0.037142,4.97,LOW,26.31884558032133
672,483,1st Main Road,primary,12.929582357142856,77.63411827142856,7,7,0.0,4,Tuesday,['WRONG PARKING'],0.85,0.055718449499766204,0.7814,1.0,0.037008,4.95,LOW,10.0
92,484,80 Feet Road,residential,13.027741451970444,77.57501791650246,406,377,0.1527093596059113,5,Tuesday,['WRONG PARKING'],0.35,0.5215414386757484,0.1753,1.1527,0.036885,4.94,LOW,269.1704932876061
444,485,Yelahanka Road,tertiary,13.098538375,77.57348529375,16,16,0.0,3,Monday,['NO PARKING'],0.55,0.14507732566941692,0.4616,1.0,0.036832,4.93,LOW,20.43838591018472
850,486,Museum Road,secondary,12.9700279,77.6058169,6,6,1.0,21,Thursday,['NO PARKING'],0.7,0.03988843948787986,0.6584,2.0,0.036768,4.92,LOW,10.0
717,486,Whitefield Road,primary,13.0001656625,77.685055475,8,8,0.5,20,Thursday,['NO PARKING'],0.85,0.06968150790142413,0.4138,1.5,0.036764,4.92,LOW,26.143844389072672
365,488,20th Main Road,primary,12.9782173,77.54910707999998,15,14,0.4,5,Sunday,['NO PARKING'],0.65,0.1378903387635023,0.2909,1.4,0.036502,4.89,LOW,55.34784101396021
724,489,Bengaluru Bellary Road,primary,13.161432411111113,77.62651547777779,9,9,0.2222222222222222,5,Thursday,['NO PARKING'],0.85,0.0821718892637361,0.4273,1.2222,0.036477,4.88,LOW,25.496258570800023
452,490,80 Feet Main Road,primary,13.012500544444444,77.62585068888887,9,9,0.2222222222222222,0,Monday,['NO PARKING'],0.85,0.0821718892637361,0.425,1.2222,0.036281,4.86,LOW,25.842767669136503
179,491,2nd Cross Road,residential,12.925588839130436,77.63385890869564,92,86,0.1195652173913043,5,Saturday,['NO PARKING'],0.42,0.3465378154129112,0.2216,1.1196,0.03611,4.83,LOW,104.00947110767322
264,492,27th Cross Road,secondary,12.90015945,77.64704976249999,8,6,0.0,5,Sunday,['WRONG PARKING'],0.7,0.06968150790142413,0.7375,1.0,0.035973,4.82,LOW,10.50111448554928
938,493,Kodigehalli Main Road,primary,13.05858951,77.58335193,10,10,0.0,2,Friday,['WRONG PARKING'],0.85,0.09347081359068925,0.4516,1.0,0.03588,4.8,LOW,23.769494315625625
640,493,Horamavu Main Road,primary,13.0225361,77.65783404285715,7,7,0.8571428571428571,21,Friday,['WRONG PARKING'],0.85,0.055718449499766204,0.4078,1.8571,0.035867,4.8,LOW,25.513791957555977
292,495,3rd Cross Road,primary,13.02171093125,77.639337725,16,16,0.0625,4,Monday,['WRONG PARKING'],0.72,0.14507732566941692,0.3223,1.0625,0.03577,4.79,LOW,54.24847636266514
483,496,Old Madras Road,primary,12.98195347,77.62437864,10,9,0.2,6,Saturday,['NO PARKING'],0.85,0.09347081359068925,0.3745,1.2,0.035705,4.78,LOW,42.76494421249657
522,497,Lingarajapuram Flyover,residential,13.007059129999998,77.621635685,20,18,0.0,23,Tuesday,['NO PARKING'],0.35,0.17012780258431293,0.5967,1.0,0.03553,4.76,LOW,16.617158493519586
829,498,13th Main Road,primary,12.891990280000002,77.6321684,10,10,0.0,6,Saturday,['WRONG PARKING'],0.85,0.09347081359068925,0.4466,1.0,0.035482,4.75,LOW,24.32910954565444
733,499,Bellary Road,primary,13.110036866666666,77.60402626666666,12,12,0.0,22,Wednesday,['WRONG PARKING'],0.85,0.11327490445477856,0.3672,1.0,0.035355,4.73,LOW,52.702880052746686
448,500,Varthur Main Road,primary,12.954106333333334,77.744411775,12,12,0.0,2,Saturday,['NO PARKING'],0.85,0.11327490445477856,0.3664,1.0,0.035278,4.72,LOW,53.52657753828196
416,500,2nd Cross Road,secondary,12.96704487368421,77.71423657368422,19,19,0.0,2,Saturday,['WRONG PARKING'],0.7,0.16434377852747215,0.3068,1.0,0.035294,4.72,LOW,66.80572290223853
186,502,11th Main Road,primary,12.969981244444444,77.56505895555556,9,8,0.3333333333333333,7,Friday,['WRONG PARKING'],0.85,0.0821718892637361,0.3773,1.3333,0.035136,4.7,LOW,38.98350903454293
226,502,Castle Street,secondary,12.96720076923077,77.60867346923077,13,13,0.1538461538461538,4,Saturday,['NO PARKING'],0.7,0.12206032875161596,0.3565,1.1538,0.035145,4.7,LOW,32.741713974241726
584,504,Hennur Main Road,primary,13.057526227272728,77.64853775454546,11,11,0.0,2,Sunday,['NO PARKING'],0.85,0.10378592333246321,0.3973,1.0,0.035049,4.69,LOW,34.802295552154504
861,505,1st Cross Road,secondary,12.971626079999998,77.57363424,10,10,0.0,3,Monday,['WRONG PARKING'],0.7,0.09347081359068925,0.5303,1.0,0.034697,4.64,LOW,15.873827088439848
523,505,Hennur Main Road,primary,13.0145242875,77.6274426375,8,8,0.375,7,Wednesday,['NO PARKING'],0.85,0.06968150790142413,0.4257,1.375,0.034669,4.64,LOW,24.26053844344156
138,505,Dr Siddaiah Puranik Marg,residential,12.9917547775,77.53842632749999,40,39,0.3,4,Friday,['WRONG PARKING'],0.45,0.2494429517567424,0.2375,1.3,0.034657,4.64,LOW,66.2080916836347
644,508,1st Main Road,primary,13.011064244444444,77.65912250000001,9,9,0.1111111111111111,4,Friday,['NO PARKING'],0.85,0.0821718892637361,0.4455,1.1111,0.034573,4.63,LOW,23.199334664506683
534,509,12th Main Road,primary,12.880192066032196,77.64121694706314,7,7,0.8571428571428571,20,Sunday,['WRONG PARKING'],0.85,0.055718449499766204,0.3913,1.8571,0.034416,4.61,LOW,29.341562050868223
295,509,Pampa Mahakavi Road,secondary,12.958193590909092,77.57199947272727,11,10,0.0909090909090909,2,Tuesday,['NO PARKING'],0.7,0.10378592333246321,0.4346,1.0909,0.034444,4.61,LOW,21.18503238776076
666,511,Yelahanka New Town Main Road,primary,13.100061575,77.5797201375,8,8,0.125,23,Friday,['NO PARKING'],0.85,0.06968150790142413,0.5149,1.125,0.034309,4.59,LOW,16.982814156853
886,512,Doddaballapur Main Road,primary,13.116341914285714,77.5781231,7,7,0.5714285714285714,8,Saturday,['NO PARKING'],0.85,0.055718449499766204,0.459,1.5714,0.03416,4.57,LOW,19.25914981190418
144,512,Mumbai Bengaluru Highway,tertiary,13.05856698235294,77.46639421764706,17,17,0.2941176470588235,21,Wednesday,['WRONG PARKING'],0.55,0.15185339716516016,0.3159,1.2941,0.034143,4.57,LOW,33.43242112761281
352,512,Bhashyam Road,tertiary,12.968096045454546,77.57022660909091,11,11,0.1818181818181818,0,Friday,['WRONG PARKING'],0.58,0.10378592333246321,0.4795,1.1818,0.034111,4.57,LOW,16.74204563903276
618,515,Hennur Main Road,primary,13.062994466666668,77.64965105555555,9,9,0.2222222222222222,2,Sunday,['NO PARKING'],0.85,0.0821718892637361,0.3978,1.2222,0.033959,4.55,LOW,31.333201777399875
478,516,Outer Ring Road,trunk,12.969727744444445,77.70048267777777,9,9,0.0,0,Wednesday,['NO PARKING'],0.95,0.0821718892637361,0.4325,1.0,0.033762,4.52,LOW,32.87187970383422
